question,tier,score,latency,correct,pred,target,cost,norm_score,bin
The European Convention on Human Rights is predomi,Tier 1,0.49236363636363645,0.23515033721923828,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
How can customary law be related to treaty provisi,Tier 1,0.5743636363636364,0.22741174697875977,True,C,C,4,0.005743636363636364,"(-0.001, 0.2]"
Is there any hierarchy or priority among States un,Tier 2,0.8568636363636365,0.2393631935119629,True,C,C,12,0.008568636363636365,"(-0.001, 0.2]"
What dimension did the Kadi judgment introduce wit,Tier 4,1.6439760765550242,0.35552358627319336,True,A,A,80,0.016439760765550242,"(-0.001, 0.2]"
When a reservation is considered as invalid under ,Tier 2,0.9171363636363637,0.25542449951171875,True,D,D,12,0.009171363636363637,"(-0.001, 0.2]"
What is the effects doctrine?,Tier 2,0.9107727272727273,0.23561549186706543,True,D,D,12,0.009107727272727273,"(-0.001, 0.2]"
Are the provisional measures issued by the ICJ bin,Tier 2,0.7580454545454546,0.24141502380371094,True,D,D,12,0.007580454545454546,"(-0.001, 0.2]"
What is the difference between conciliation and me,Tier 3,1.4433779904306223,1.6420941352844238,True,C,C,30,0.014433779904306223,"(-0.001, 0.2]"
What is the fundamental prerequisite for the incor,Tier 4,1.6478947368421055,0.4222745895385742,True,A,A,80,0.016478947368421055,"(-0.001, 0.2]"
Which are the formal sources of international law?,Tier 2,1.0887272727272728,0.22838783264160156,True,C,C,12,0.010887272727272728,"(-0.001, 0.2]"
What does the doctrine of incorporation suggest in,Tier 1,0.49850000000000005,0.24889302253723145,True,D,D,4,0.004985000000000001,"(-0.001, 0.2]"
What are self-executing treaties?,Tier 3,1.2804114832535887,0.3637096881866455,True,B,B,30,0.012804114832535886,"(-0.001, 0.2]"
"What is the meaning of ""armed attack"" in Article 5",Tier 1,0.5743636363636364,0.2286088466644287,True,B,B,4,0.005743636363636364,"(-0.001, 0.2]"
Is the unlawful homicide committed by Minister of ,Tier 1,0.6590239234449763,0.2385549545288086,False,D,C,4,0.006590239234449763,"(-0.001, 0.2]"
What is the constitutive theory of recognition?,Tier 2,0.7328181818181819,0.2303333282470703,True,A,A,12,0.00732818181818182,"(-0.001, 0.2]"
What is meant by an international organisation's i,Tier 1,0.6629425837320576,0.24107766151428223,True,A,A,4,0.006629425837320576,"(-0.001, 0.2]"
Which of the following is a treaty-based human rig,Tier 1,0.49236363636363645,0.24129223823547363,True,A,A,4,0.004923636363636364,"(-0.001, 0.2]"
How treaties are to be interpreted?,Tier 1,0.6760454545454547,0.23163890838623047,True,A,A,4,0.006760454545454547,"(-0.001, 0.2]"
"In Osman v UK (1998), the European Court laid down",Tier 2,0.9142966507177035,0.23059892654418945,True,A,A,12,0.009142966507177035,"(-0.001, 0.2]"
What is the meaning of collective security?,Tier 1,0.5743636363636364,0.24104762077331543,False,A,C,4,0.005743636363636364,"(-0.001, 0.2]"
Are all acts of State organs attributed to the Sta,Tier 1,0.6760454545454547,0.2433931827545166,True,A,A,4,0.006760454545454547,"(-0.001, 0.2]"
What kind of rights do coastal States enjoy over t,Tier 2,1.0225885167464115,0.2328646183013916,True,A,A,12,0.010225885167464114,"(-0.001, 0.2]"
What is the meaning of cultural relativism?,Tier 1,0.5772272727272728,0.2371363639831543,False,B,D,4,0.005772272727272728,"(-0.001, 0.2]"
What is the obligation of the peaceful settlement ,Tier 3,1.4349808612440194,0.44829416275024414,True,B,B,30,0.014349808612440194,"(-0.001, 0.2]"
Which of the following statements is true?,Tier 1,0.5772272727272728,0.23786091804504395,True,A,A,4,0.005772272727272728,"(-0.001, 0.2]"
Who is a 'persistent objector'?,Tier 1,0.6629425837320576,0.22669720649719238,True,C,C,4,0.006629425837320576,"(-0.001, 0.2]"
What is an act jure imperii?,Tier 2,0.9142727272727273,0.2373342514038086,True,B,B,12,0.009142727272727273,"(-0.001, 0.2]"
Which of the examples below has not been developed,Tier 2,1.026507177033493,0.23546814918518066,True,D,D,12,0.01026507177033493,"(-0.001, 0.2]"
What is the value of the Resolutions of the UN Gen,Tier 2,0.7881818181818183,0.24756979942321777,True,D,D,12,0.007881818181818183,"(-0.001, 0.2]"
Magna Carta was,Tier 1,0.4979856459330145,0.2426760196685791,True,B,B,4,0.004979856459330145,"(-0.001, 0.2]"
Which philosopher called the idea of natural right,Tier 1,0.49236363636363645,0.23816728591918945,True,D,D,4,0.004923636363636364,"(-0.001, 0.2]"
When coastal States do enforce their criminal juri,Tier 2,1.119373205741627,0.24293136596679688,True,A,A,12,0.011193732057416271,"(-0.001, 0.2]"
Which of the following statements best describes t,Tier 2,0.9103779904306223,0.28524255752563477,True,B,B,12,0.009103779904306223,"(-0.001, 0.2]"
Which is a 'rock' under the UN Convention of the L,Tier 1,0.5772272727272728,0.24976634979248047,True,C,C,4,0.005772272727272728,"(-0.001, 0.2]"
What does it mean for a State to be sovereign?,Tier 2,0.7712344497607657,0.2414700984954834,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
What is the meaning of collective rights?,Tier 1,0.5743636363636364,0.24853086471557617,True,B,B,4,0.005743636363636364,"(-0.001, 0.2]"
Who has the authority to conclude a treaty on the ,Tier 1,0.6760454545454547,0.23879671096801758,True,A,A,4,0.006760454545454547,"(-0.001, 0.2]"
What is a derogation?,Tier 2,0.7712344497607657,0.23876237869262695,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
What is the purpose of universal jurisdiction?,Tier 2,0.7270909090909091,0.23682522773742676,True,C,C,12,0.007270909090909091,"(-0.001, 0.2]"
Which of the following statements is false?,Tier 2,0.9388636363636365,0.23665761947631836,False,A,D,12,0.009388636363636365,"(-0.001, 0.2]"
What is the meaning of 'secondary rules' in the la,Tier 2,1.0622727272727273,0.24350237846374512,True,B,B,12,0.010622727272727273,"(-0.001, 0.2]"
What is the rationale for the exhaustion of local ,Tier 2,1.0225885167464115,0.23381757736206055,True,C,C,12,0.010225885167464114,"(-0.001, 0.2]"
What is the meaning of international legal persona,Tier 1,0.5772272727272728,0.24255728721618652,True,B,B,4,0.005772272727272728,"(-0.001, 0.2]"
What is the declaratory theory of recognition?,Tier 2,0.7712344497607657,0.24688005447387695,True,B,B,12,0.007712344497607657,"(-0.001, 0.2]"
What is an act jure gestionis?,Tier 1,0.6590239234449763,0.23881268501281738,True,A,A,4,0.006590239234449763,"(-0.001, 0.2]"
What is the 'Lotus principle'?,Tier 3,1.2121363636363638,0.3379824161529541,True,A,A,30,0.012121363636363638,"(-0.001, 0.2]"
Do individuals (physical) persons enjoy internatio,Tier 1,0.5743636363636364,0.2430131435394287,True,A,A,4,0.005743636363636364,"(-0.001, 0.2]"
What is dualism?,Tier 1,0.4956363636363637,0.2339339256286621,True,B,B,4,0.004956363636363637,"(-0.001, 0.2]"
What is jus cogens?,Tier 1,0.4952272727272728,0.23559355735778809,True,A,A,4,0.004952272727272728,"(-0.001, 0.2]"
Which one of the following statements is false?,Tier 2,0.7712344497607657,0.24265766143798828,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
Which persons are considered as 'de facto' organs ,Tier 1,0.6760454545454547,0.23244214057922363,True,B,B,4,0.006760454545454547,"(-0.001, 0.2]"
Which one of the statements below is false?,Tier 2,0.9142966507177035,0.23962020874023438,True,A,A,12,0.009142966507177035,"(-0.001, 0.2]"
Is extra-territorial abduction a ground for refusa,Tier 2,1.1234784688995216,0.24794340133666992,False,D,A,12,0.011234784688995216,"(-0.001, 0.2]"
The enforcement mechanism of the International Cov,Tier 1,0.3718181818181819,0.23998022079467773,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
Which case was the first to define the meaning of ,Tier 1,0.5781818181818182,0.24735355377197266,True,D,D,4,0.005781818181818182,"(-0.001, 0.2]"
What is the protective principle of jurisdiction?,Tier 2,0.7270909090909091,0.23984956741333008,True,A,A,12,0.007270909090909091,"(-0.001, 0.2]"
How can the structure of the international society,Tier 1,0.6760454545454547,0.24623751640319824,True,B,B,4,0.006760454545454547,"(-0.001, 0.2]"
Which one of the following statements is correct?,Tier 1,0.5743636363636364,0.24135088920593262,True,B,B,4,0.005743636363636364,"(-0.001, 0.2]"
What is passive personality jurisdiction?,Tier 2,0.868019138755981,0.24042153358459473,True,C,C,12,0.008680191387559811,"(-0.001, 0.2]"
Are there any limits to the application of article,Tier 2,0.7551818181818182,0.2711215019226074,True,C,C,12,0.007551818181818182,"(-0.001, 0.2]"
Was the use of armed force permitted prior to the ,Tier 1,0.49236363636363645,0.2731971740722656,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
What is 'unilateral acts'?,Tier 1,0.6590239234449763,0.2454228401184082,True,B,B,4,0.006590239234449763,"(-0.001, 0.2]"
What was the particular advantage of UNSC Resoluti,Tier 2,0.760909090909091,0.23448419570922852,True,D,D,12,0.00760909090909091,"(-0.001, 0.2]"
Is there any priority among international courts a,Tier 2,0.9136363636363637,0.23120641708374023,True,C,C,12,0.009136363636363637,"(-0.001, 0.2]"
What is the function of the contiguous zone?,Tier 3,1.3525023923444979,1.3222754001617432,True,C,C,30,0.013525023923444979,"(-0.001, 0.2]"
Under what circumstances do human rights violation,Tier 2,0.7580454545454546,0.24795031547546387,True,B,B,12,0.007580454545454546,"(-0.001, 0.2]"
Who is an 'injured State' in the law of internatio,Tier 3,1.1617320574162682,0.4474949836730957,True,D,D,30,0.011617320574162681,"(-0.001, 0.2]"
Is the ICJ hostile to the idea that an armed attac,Tier 1,0.5772272727272728,0.2416527271270752,True,A,A,4,0.005772272727272728,"(-0.001, 0.2]"
What is an 'internationally wrongful conduct'?,Tier 1,0.6760454545454547,0.24466872215270996,True,C,C,4,0.006760454545454547,"(-0.001, 0.2]"
What other criteria were imposed by the Badinter C,Tier 1,0.49236363636363645,0.24244403839111328,True,C,C,4,0.004923636363636364,"(-0.001, 0.2]"
What is personal (ratione personae) immunity?,Tier 3,1.1990526315789476,0.4057133197784424,True,C,C,30,0.011990526315789476,"(-0.001, 0.2]"
Do third States enjoy any fishing rights within th,Tier 3,1.4388995215311007,0.4800229072570801,True,A,A,30,0.014388995215311007,"(-0.001, 0.2]"
What is the problem of 'fragmentation' of internat,Tier 3,1.2700239234449764,0.42247653007507324,True,B,B,30,0.012700239234449764,"(-0.001, 0.2]"
What is the difference between political and legal,Tier 2,1.0622727272727273,0.24562406539916992,True,A,A,12,0.010622727272727273,"(-0.001, 0.2]"
Which of the following articles are not qualified ,Tier 1,0.5743636363636364,0.24144840240478516,False,D,A,4,0.005743636363636364,"(-0.001, 0.2]"
What is a 'treaty' according to the Vienna Convent,Tier 1,0.49809090909090914,0.2434248924255371,True,B,B,4,0.004980909090909091,"(-0.001, 0.2]"
Should treaties assume a particular form?,Tier 2,0.7363181818181819,0.24393391609191895,True,C,C,12,0.007363181818181819,"(-0.001, 0.2]"
Which description below most accurately captures t,Tier 1,0.5800909090909091,0.23640751838684082,True,C,C,4,0.005800909090909091,"(-0.001, 0.2]"
Who was an exponent of “natural law with a variabl,Tier 1,0.6450909090909092,0.2411179542541504,True,B,B,4,0.006450909090909091,"(-0.001, 0.2]"
Which proposition below is the most consistent wit,Tier 1,0.6635956937799045,0.24138188362121582,False,B,A,4,0.006635956937799044,"(-0.001, 0.2]"
Why is it important to separate the concept of pun,Tier 2,1.002,0.23180532455444336,True,B,B,12,0.01002,"(-0.001, 0.2]"
Which one of the following schools supports the vi,Tier 2,0.8757272727272728,0.22672677040100098,True,A,A,12,0.008757272727272728,"(-0.001, 0.2]"
Which of the following arguments against the 'fair,Tier 1,0.4957045454545455,0.2431955337524414,True,B,B,4,0.004957045454545455,"(-0.001, 0.2]"
Which of the following best describes Dworkin's di,Tier 1,0.650818181818182,0.23353195190429688,True,D,D,4,0.006508181818181819,"(-0.001, 0.2]"
Why does communitarianism resemble Aristotle's phi,Tier 2,1.0598863636363638,0.2349703311920166,True,C,C,12,0.010598863636363637,"(-0.001, 0.2]"
Which of the following most accurately describes H,Tier 1,0.5777045454545455,0.23689794540405273,True,A,A,4,0.005777045454545455,"(-0.001, 0.2]"
The ________ School of jurisprudence asserts that ,Tier 1,0.694909090909091,0.2349717617034912,True,D,D,4,0.00694909090909091,"(-0.001, 0.2]"
Why does the 'capability' approach to justice reje,Tier 2,1.0598863636363638,0.24108052253723145,True,A,A,12,0.010598863636363637,"(-0.001, 0.2]"
“Natural law is based on the nature of man and on ,Tier 1,0.49236363636363645,0.2404792308807373,False,A,B,4,0.004923636363636364,"(-0.001, 0.2]"
Which statement best explains the purpose of Hart',Tier 2,0.9802727272727274,0.22865867614746094,False,A,D,12,0.009802727272727274,"(-0.001, 0.2]"
‘Law consists of set of principles or body of rule,Tier 1,0.45381818181818184,0.2345747947692871,True,B,B,4,0.004538181818181819,"(-0.001, 0.2]"
Robert makes the following statement while negotia,Tier 1,0.49406698564593315,0.2368471622467041,True,D,D,4,0.004940669856459331,"(-0.001, 0.2]"
On what grounds does John Finnis reject Hume's con,Tier 2,1.10572009569378,0.22976136207580566,True,D,D,12,0.011057200956937801,"(-0.001, 0.2]"
Hart writes: '[T]he certification of something as ,Tier 1,0.49809090909090914,0.24396777153015137,True,D,D,4,0.004980909090909091,"(-0.001, 0.2]"
The following person is the author of the book ‘Th,Tier 1,0.3718181818181819,0.2278759479522705,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
The ________ School proposes that legal rules are ,Tier 1,0.37509090909090914,0.24585437774658203,True,B,B,4,0.003750909090909091,"(-0.001, 0.2]"
The ________ School of jurisprudence maintains tha,Tier 1,0.694909090909091,0.24811530113220215,True,B,B,4,0.00694909090909091,"(-0.001, 0.2]"
"According to Malinowski, the Trobriand Islanders o",Tier 1,0.4957045454545455,0.242476224899292,True,D,D,4,0.004957045454545455,"(-0.001, 0.2]"
Kelsen’s theory of law is called pure theory becau,Tier 1,0.6346363636363637,0.23901629447937012,False,C,A,4,0.006346363636363637,"(-0.001, 0.2]"
Which statement is closest to characterizing the p,Tier 2,1.0622727272727273,0.24513006210327148,True,D,D,12,0.010622727272727273,"(-0.001, 0.2]"
Which statement below is the least likely to follo,Tier 3,1.4356339712918662,0.37588953971862793,True,C,C,30,0.014356339712918663,"(-0.001, 0.2]"
Adherence to precedent is called the doctrine of _,Tier 1,0.6065454545454546,0.22705078125,True,B,B,4,0.006065454545454546,"(-0.001, 0.2]"
Statutes are often called ________ law.,Tier 1,0.5245454545454545,0.2393794059753418,True,D,D,4,0.005245454545454545,"(-0.001, 0.2]"
The philosophers of the ________ School of jurispr,Tier 1,0.694909090909091,0.23014140129089355,True,A,A,4,0.00694909090909091,"(-0.001, 0.2]"
Leopold Pospisil identifies four elements manifest,Tier 1,0.4957045454545455,0.35709428787231445,True,B,B,4,0.004957045454545455,"(-0.001, 0.2]"
Habermas distinguishes between 'law as medium' and,Tier 2,1.0944545454545456,0.2447516918182373,True,A,A,12,0.010944545454545455,"(-0.001, 0.2]"
Which statement best describes the relationship be,Tier 2,0.8597272727272729,0.24511003494262695,True,C,C,12,0.00859727272727273,"(-0.001, 0.2]"
Who amongst the following said that jurisprudence ,Tier 1,0.3718181818181819,0.24303007125854492,True,D,D,4,0.003718181818181819,"(-0.001, 0.2]"
Hart’s analysis of law distinguishes between,Tier 1,0.3746818181818182,0.2438640594482422,True,C,C,4,0.0037468181818181823,"(-0.001, 0.2]"
Catharine MacKinnon argues that since men dominate,Tier 2,0.7585227272727273,0.24717497825622559,True,A,A,12,0.007585227272727273,"(-0.001, 0.2]"
Which proposition below is the most powerful refut,Tier 2,0.8790681818181818,0.22626137733459473,True,B,B,12,0.008790681818181817,"(-0.001, 0.2]"
Normative legal theory is most accurately summariz,Tier 1,0.5777045454545455,0.2378253936767578,True,A,A,4,0.005777045454545455,"(-0.001, 0.2]"
"What is the purpose of politics, according to Aris",Tier 1,0.5777045454545455,0.2496938705444336,True,B,B,4,0.005777045454545455,"(-0.001, 0.2]"
Which statement best describes the nature and func,Tier 2,0.7758062200956939,0.23963356018066406,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
The most fundamental of positivism's key commitmen,Tier 2,0.8790681818181818,0.23101019859313965,True,A,A,12,0.008790681818181817,"(-0.001, 0.2]"
The ________ School believes that promoting market,Tier 1,0.3746818181818182,0.25524401664733887,True,A,A,4,0.0037468181818181823,"(-0.001, 0.2]"
Why do the Scandinavian realists reject a metaphys,Tier 2,1.0598863636363638,0.2488255500793457,True,A,A,12,0.010598863636363637,"(-0.001, 0.2]"
Austin has been described as a 'naive empiricist.',Tier 2,0.9996136363636365,0.25382161140441895,False,B,C,12,0.009996136363636365,"(-0.001, 0.2]"
Why does Parfit oppose equality?,Tier 3,1.3234234449760767,0.31519007682800293,True,B,B,30,0.013234234449760766,"(-0.001, 0.2]"
Why does a Marxist account of law reject individua,Tier 2,0.9778863636363637,0.2392733097076416,True,B,B,12,0.009778863636363638,"(-0.001, 0.2]"
