question,tier,score,latency,correct,pred,target,cost,norm_score,bin
Use the following three responses to answer the qu,Tier 3,1.1118863636363638,10.501511573791504,True,D,D,30,0.011118863636363639,"(-0.001, 0.2]"
A balance of payments deficit means that a country,Tier 1,0.4986387559808614,11.152363538742065,False,A,D,4,0.004986387559808614,"(-0.001, 0.2]"
Say's Law,Tier 1,0.37515909090909094,8.622755527496338,True,B,B,4,0.0037515909090909093,"(-0.001, 0.2]"
Which of the following is characteristic of a cent,Tier 3,1.10572009569378,5.467454433441162,True,D,D,30,0.011057200956937801,"(-0.001, 0.2]"
Which of the following shifts the production possi,Tier 1,0.4957045454545455,11.319725036621094,True,B,B,4,0.004957045454545455,"(-0.001, 0.2]"
The Federal Reserve is,Tier 1,0.4986387559808614,10.73396921157837,True,D,D,4,0.004986387559808614,"(-0.001, 0.2]"
Which of the following is an example of contractio,Tier 3,0.9497954545454546,4.356323003768921,True,D,D,30,0.009497954545454546,"(-0.001, 0.2]"
Recessions,Tier 1,0.37515909090909094,6.332834243774414,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
What is the main contrast between the short-run an,Tier 3,1.0622727272727273,11.903578042984009,True,D,D,30,0.010622727272727273,"(-0.001, 0.2]"
The money supply will increase as a result of whic,Tier 2,0.8890454545454546,1.4621937274932861,True,A,A,12,0.008890454545454545,"(-0.001, 0.2]"
Which of the following fiscal policies is likely t,Tier 2,0.6765227272727273,1.862985372543335,True,D,D,12,0.0067652272727272734,"(-0.001, 0.2]"
Which of the following is not a scarce economic re,Tier 2,0.5743636363636364,1.3831470012664795,True,C,C,12,0.005743636363636364,"(-0.001, 0.2]"
Suppose you observe an economy where prices are fa,Tier 2,0.8582846889952154,1.154017448425293,True,B,B,12,0.008582846889952154,"(-0.001, 0.2]"
Which of the following most likely increases aggre,Tier 2,0.7758062200956939,8.224330425262451,True,D,D,12,0.007758062200956939,"(-0.001, 0.2]"
Suppose that an expansionary fiscal policy leads t,Tier 3,1.2126136363636364,13.57614803314209,True,B,B,30,0.012126136363636363,"(-0.001, 0.2]"
The velocity of money,Tier 2,0.6108492822966508,1.4760801792144775,True,D,D,12,0.006108492822966508,"(-0.001, 0.2]"
Assume commercial banks save no excess reserves an,Tier 2,0.5772272727272728,2.3040361404418945,True,C,C,12,0.005772272727272728,"(-0.001, 0.2]"
If the government of country Z increases spending ,Tier 3,1.4388995215311007,19.204774618148804,True,D,D,30,0.014388995215311007,"(-0.001, 0.2]"
In a recession expansionary monetary policy is des,Tier 3,1.4499401913875603,12.28555703163147,True,B,B,30,0.014499401913875602,"(-0.001, 0.2]"
The FED's Board of Governors has members each serv,Tier 1,0.45381818181818184,12.027144432067871,False,A,B,4,0.004538181818181819,"(-0.001, 0.2]"
If Real GDP = $200 billion and the price index = 2,Tier 2,0.8537129186602872,1.0633950233459473,True,B,B,12,0.008537129186602871,"(-0.001, 0.2]"
The domestic purchasing power of a currency,Tier 1,0.45381818181818184,11.040223360061646,True,C,C,4,0.004538181818181819,"(-0.001, 0.2]"
Congress has embarked on another round of expansio,Tier 3,1.0511363636363635,9.322731733322144,False,A,D,30,0.010511363636363635,"(-0.001, 0.2]"
It is a monetarist point of view that,Tier 3,1.119373205741627,21.16761803627014,True,C,C,30,0.011193732057416271,"(-0.001, 0.2]"
A decrease in the price of a particular product wi,Tier 1,0.37515909090909094,11.929405927658081,True,C,C,4,0.0037515909090909093,"(-0.001, 0.2]"
If the Japanese economy suffers a deep prolonged r,Tier 3,0.9110311004784691,9.845104694366455,True,C,C,30,0.009110311004784691,"(-0.001, 0.2]"
The natural rate of unemployment,Tier 1,0.3718181818181819,8.937565326690674,True,A,A,4,0.003718181818181819,"(-0.001, 0.2]"
Fisher's Hypothesis states that,Tier 2,0.5278863636363637,0.535722017288208,True,D,D,12,0.005278863636363636,"(-0.001, 0.2]"
Using the model of AD and AS what happens in the s,Tier 2,0.7712344497607657,0.7868249416351318,True,C,C,12,0.007712344497607657,"(-0.001, 0.2]"
It is unlikely that the unemployment rate will eve,Tier 2,0.5559772727272728,0.7343003749847412,True,A,A,12,0.005559772727272728,"(-0.001, 0.2]"
Suppose yesterday the euro was trading on the fore,Tier 2,0.6765227272727273,0.9428496360778809,True,D,D,12,0.0067652272727272734,"(-0.001, 0.2]"
Which of the following is likely to shift the long,Tier 3,1.0264090909090908,2.4821343421936035,True,B,B,30,0.010264090909090908,"(-0.001, 0.2]"
To close a recessionary gap,Tier 1,0.3775454545454546,5.671342611312866,True,A,A,4,0.003775454545454546,"(-0.001, 0.2]"
Lowering reserve requirements would,Tier 2,0.6705000000000001,1.541822910308838,True,C,C,12,0.006705000000000001,"(-0.001, 0.2]"
What will happen to the equilibrium price level an,Tier 3,0.9142966507177035,23.43002414703369,True,A,A,30,0.009142966507177035,"(-0.001, 0.2]"
Suppose that Tiger Woods buys a golf ball in Engla,Tier 3,1.0232416267942583,16.161725759506226,True,D,D,30,0.010232416267942584,"(-0.001, 0.2]"
Of the following choices the one most likely to be,Tier 1,0.37515909090909094,7.680636167526245,True,D,D,4,0.0037515909090909093,"(-0.001, 0.2]"
Suppose that current disposable income is $10000 a,Tier 2,0.8582846889952154,1.2102439403533936,True,C,C,12,0.008582846889952154,"(-0.001, 0.2]"
Which of the following is a fundamental economic q,Tier 3,1.002,6.041774034500122,True,A,A,30,0.01002,"(-0.001, 0.2]"
If the economy is operating at full employment whi,Tier 3,0.9103779904306223,8.688684940338135,False,A,B,30,0.009103779904306223,"(-0.001, 0.2]"
Which of the following represents a combination of,Tier 3,1.0284545454545453,13.772417545318604,True,D,D,30,0.010284545454545452,"(-0.001, 0.2]"
Suppose transfer payments are greater than Social ,Tier 2,0.7460741626794261,3.087395191192627,False,D,C,12,0.0074607416267942605,"(-0.001, 0.2]"
In the equation of exchange if V and Q are constan,Tier 2,0.86155023923445,1.310817003250122,True,A,A,12,0.0086155023923445,"(-0.001, 0.2]"
What will happen to the equilibrium price and the ,Tier 2,0.678909090909091,2.7610743045806885,True,A,A,12,0.00678909090909091,"(-0.001, 0.2]"
A difference between M1 and M2 is that,Tier 2,0.678909090909091,1.739236831665039,True,C,C,12,0.00678909090909091,"(-0.001, 0.2]"
The government can promote economic growth by,Tier 1,0.45715909090909096,7.5981974601745605,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
Inflation,Tier 1,0.37515909090909094,14.033797264099121,False,A,D,4,0.0037515909090909093,"(-0.001, 0.2]"
If current real GDP is $5000 and full employment r,Tier 3,1.3668086124401917,25.267491102218628,True,A,A,30,0.013668086124401917,"(-0.001, 0.2]"
According to Keynesian analysis the Great Depressi,Tier 1,0.37515909090909094,9.746794700622559,True,A,A,4,0.0037515909090909093,"(-0.001, 0.2]"
If in a given year the government collects more mo,Tier 2,0.7460741626794261,0.6010947227478027,True,B,B,12,0.0074607416267942605,"(-0.001, 0.2]"
If a bank has $1000 in checking deposits and the b,Tier 3,1.2706770334928232,28.599380016326904,True,C,C,30,0.012706770334928232,"(-0.001, 0.2]"
The effect of the spending multiplier is lessened ,Tier 2,0.6379772727272728,1.898512363433838,True,D,D,12,0.006379772727272728,"(-0.001, 0.2]"
Assume the reserve requirement is five percent. If,Tier 2,0.86155023923445,7.135635137557983,True,B,B,12,0.0086155023923445,"(-0.001, 0.2]"
The standard of living is measured by,Tier 2,0.6108492822966508,0.9171040058135986,True,C,C,12,0.006108492822966508,"(-0.001, 0.2]"
How does an increasing national debt impact the ma,Tier 3,1.4356339712918662,15.44006061553955,True,A,A,30,0.014356339712918663,"(-0.001, 0.2]"
Private industry can promote economic growth by,Tier 3,1.1200263157894739,19.85397720336914,True,A,A,30,0.01120026315789474,"(-0.001, 0.2]"
Which of the following is the source of the supply,Tier 2,0.5743636363636364,0.6777839660644531,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
Which of the following will shift the demand curve,Tier 2,0.868019138755981,1.8388981819152832,True,D,D,12,0.008680191387559811,"(-0.001, 0.2]"
Which of the following events has no effect on GDP,Tier 2,0.7758062200956939,2.9468066692352295,True,A,A,12,0.007758062200956939,"(-0.001, 0.2]"
Which of the following would be classified under C,Tier 3,1.0186698564593302,1.7560651302337646,True,B,B,30,0.010186698564593302,"(-0.001, 0.2]"
Classical economists believe,Tier 3,0.9928564593301438,12.783648014068604,True,A,A,30,0.009928564593301438,"(-0.001, 0.2]"
Real GDP,Tier 2,0.6141148325358853,6.698565721511841,True,C,C,12,0.006141148325358853,"(-0.001, 0.2]"
GDP measures a country's level of I. production. I,Tier 1,0.4986387559808614,6.592255115509033,True,D,D,4,0.004986387559808614,"(-0.001, 0.2]"
Which of the following is an example of an expansi,Tier 2,0.7270909090909091,1.1466741561889648,True,D,D,12,0.007270909090909091,"(-0.001, 0.2]"
If Nation A can produce a good at lower opportunit,Tier 2,0.86155023923445,3.975984573364258,True,A,A,12,0.0086155023923445,"(-0.001, 0.2]"
A use of easy money (expansionary) policy by the F,Tier 3,0.9464545454545454,12.58501410484314,False,A,B,30,0.009464545454545455,"(-0.001, 0.2]"
If the standard of living increases we can conclud,Tier 2,0.86155023923445,5.177826642990112,False,A,D,12,0.0086155023923445,"(-0.001, 0.2]"
Tariffs and quotas,Tier 1,0.4986387559808614,14.847022771835327,False,D,C,4,0.004986387559808614,"(-0.001, 0.2]"
An American buys an entertainment system that was ,Tier 3,1.3234234449760767,9.539084196090698,False,D,B,30,0.013234234449760766,"(-0.001, 0.2]"
Which of the following fiscal policy combinations ,Tier 3,1.2849832535885168,13.02799391746521,False,C,D,30,0.012849832535885168,"(-0.001, 0.2]"
The reserve ratio is .10 and Mommy Morebucks withd,Tier 3,1.0598863636363638,19.558329582214355,True,A,A,30,0.010598863636363637,"(-0.001, 0.2]"
According to Keynesian theory a decrease in the mo,Tier 2,0.8285526315789475,1.052729606628418,True,C,C,12,0.008285526315789476,"(-0.001, 0.2]"
What is the ones digit of $1 \cdot 2 \cdot 3 \cdot,Tier 2,0.5743636363636364,0.547692060470581,True,C,C,12,0.005743636363636364,"(-0.001, 0.2]"
An increase in the demand for money in the economy,Tier 1,0.4986387559808614,14.823845863342285,False,A,B,4,0.004986387559808614,"(-0.001, 0.2]"
Evaluate the sum\[\frac{1}{2^1} + \frac{2}{2^2} + ,Tier 2,0.7853181818181819,0.999382495880127,True,C,C,12,0.00785318181818182,"(-0.001, 0.2]"
GDP measures,Tier 2,0.6108492822966508,1.743863821029663,False,A,D,12,0.006108492822966508,"(-0.001, 0.2]"
The shape of the sign outside Bob's Burger Barn is,Tier 2,0.5743636363636364,0.6268689632415771,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
If the FED buys bonds in the secondary market,Tier 3,0.9583349282296653,2.7422688007354736,True,A,A,30,0.009583349282296653,"(-0.001, 0.2]"
"Let $p$, $q$, and $r$ be constants. One solution t",Tier 2,0.6108492822966508,2.27099871635437,True,D,D,12,0.006108492822966508,"(-0.001, 0.2]"
How would fiscal and monetary policymakers combine,Tier 3,1.392622009569378,27.571276664733887,False,A,D,30,0.01392622009569378,"(-0.001, 0.2]"
The $n^{\text{th}}$ term of a certain geometric se,Tier 2,0.5777045454545455,3.081083059310913,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
A box contains 4 white balls and 4 black balls. I ,Tier 2,0.5777045454545455,2.647096872329712,True,D,D,12,0.005777045454545455,"(-0.001, 0.2]"
The quadratic $2x^2+5x+12=19-7x$ has two solutions,Tier 2,0.8785909090909092,2.028846025466919,True,C,C,12,0.008785909090909092,"(-0.001, 0.2]"
In order to reduce or eliminate crowding out expan,Tier 3,0.9079090909090909,8.560849666595459,True,C,C,30,0.009079090909090908,"(-0.001, 0.2]"
An object moving along a line has velocity v(t) = ,Tier 2,0.5743636363636364,2.692030906677246,False,A,C,12,0.005743636363636364,"(-0.001, 0.2]"
Which of the following lists contains only policie,Tier 1,0.4957045454545455,12.018005609512329,True,C,C,4,0.004957045454545455,"(-0.001, 0.2]"
Find the remainder when 25^1059 is divided by 23.,Tier 2,0.6346363636363637,0.9004497528076172,True,C,C,12,0.006346363636363637,"(-0.001, 0.2]"
Find the volume of the solid generated when the re,Tier 2,0.6379772727272728,2.973139524459839,False,A,B,12,0.006379772727272728,"(-0.001, 0.2]"
Morgan is on a social networking website. She has ,Tier 3,1.0232416267942583,5.217963218688965,True,B,B,30,0.010232416267942584,"(-0.001, 0.2]"
Long-run aggregate supply is most likely to increa,Tier 1,0.3718181818181819,12.921348810195923,True,B,B,4,0.003718181818181819,"(-0.001, 0.2]"
Which of the following will result in economic gro,Tier 1,0.4957045454545455,13.93332028388977,False,A,C,4,0.004957045454545455,"(-0.001, 0.2]"
"When three standard dice are tossed, the numbers $",Tier 2,0.6346363636363637,2.5788533687591553,False,A,B,12,0.006346363636363637,"(-0.001, 0.2]"
What is the smallest prime whose digits sum to $19,Tier 2,0.5743636363636364,0.7412397861480713,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
"An amoeba is placed in a puddle one day, and on th",Tier 2,0.5800909090909091,3.6724765300750732,False,A,D,12,0.005800909090909091,"(-0.001, 0.2]"
A consumer report revealed the following informati,Tier 2,0.5800909090909091,3.358754873275757,False,B,A,12,0.005800909090909091,"(-0.001, 0.2]"
"Five years ago, a computer that worked half as fas",Tier 2,0.5743636363636364,2.142789840698242,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
A virus is spreading throughout the population of ,Tier 3,1.026507177033493,9.935201406478882,False,A,B,30,0.01026507177033493,"(-0.001, 0.2]"
Bacteria in a culture increase at a rate proportio,Tier 2,0.8589377990430623,2.815657377243042,False,A,D,12,0.008589377990430623,"(-0.001, 0.2]"
Six 6-sided dice are rolled. What is the probabili,Tier 2,0.5743636363636364,2.6802263259887695,False,D,C,12,0.005743636363636364,"(-0.001, 0.2]"
How many ways are there to put 4 distinguishable b,Tier 2,0.5743636363636364,2.4686570167541504,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
How many arithmetic sequences of consecutive odd i,Tier 2,0.5743636363636364,3.1922130584716797,False,A,B,12,0.005743636363636364,"(-0.001, 0.2]"
"If g (x) = f (–x) for all real numbers x, and if (",Tier 3,1.0225885167464115,2.4712564945220947,True,C,C,30,0.010225885167464114,"(-0.001, 0.2]"
Which of the following would shift the aggregate d,Tier 1,0.49236363636363645,42.773759841918945,True,B,B,4,0.004923636363636364,"(-0.001, 0.2]"
A negative or contractionary supply shock will,Tier 1,0.37515909090909094,16.400978326797485,False,C,D,4,0.0037515909090909093,"(-0.001, 0.2]"
Automatic or built-in stabilizers,Tier 1,0.45715909090909096,14.557766199111938,True,D,D,4,0.00457159090909091,"(-0.001, 0.2]"
"What is the area, in square units, of a square who",Tier 2,0.5743636363636364,0.6705279350280762,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
"Suppose $a$, $b,$ and $c$ are positive numbers sat",Tier 2,0.6346363636363637,1.5813734531402588,True,A,A,12,0.006346363636363637,"(-0.001, 0.2]"
"Carlos Montado was born on Saturday, November 9, 2",Tier 2,0.5777045454545455,2.07468581199646,True,A,A,12,0.005777045454545455,"(-0.001, 0.2]"
How many three-digit positive integers are there?,Tier 2,0.5743636363636364,0.7734239101409912,True,B,B,12,0.005743636363636364,"(-0.001, 0.2]"
What is the greatest possible quotient of any two ,Tier 2,0.5743636363636364,1.5805070400238037,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
Households demand more money as an asset when,Tier 3,0.9550693779904308,34.85410213470459,True,B,B,30,0.009550693779904309,"(-0.001, 0.2]"
The symbol $5!$ means $5\cdot 4\cdot 3\cdot 2\cdot,Tier 2,0.5777045454545455,0.5155878067016602,True,C,C,12,0.005777045454545455,"(-0.001, 0.2]"
How many diagonals are in a regular octagon?,Tier 2,0.5743636363636364,0.5776965618133545,True,D,D,12,0.005743636363636364,"(-0.001, 0.2]"
Bob rolls a fair six-sided die each morning. If Bo,Tier 3,1.3564210526315792,10.825707912445068,True,D,D,30,0.013564210526315791,"(-0.001, 0.2]"
"A point $(x,y)$ is randomly picked from inside the",Tier 2,0.7712344497607657,2.76401686668396,False,A,D,12,0.007712344497607657,"(-0.001, 0.2]"
A meteorologist reports that there is a 30% probab,Tier 2,0.86155023923445,1.904811143875122,True,C,C,12,0.0086155023923445,"(-0.001, 0.2]"
A number $x$ equals $2^{15}\cdot3^6$. What number',Tier 2,0.5743636363636364,1.263624668121338,True,A,A,12,0.005743636363636364,"(-0.001, 0.2]"
